code=32, textureId=0, prespace=0, width=8, advance=8, top=(1, 1), bottom=(9, 17)
code=35012, textureId=8, prespace=0, width=16, advance=16, top=(241, 273), bottom=(257, 289)
code=35013, textureId=8, prespace=0, width=16, advance=16, top=(257, 273), bottom=(273, 289)
code=35014, textureId=8, prespace=0, width=16, advance=16, top=(273, 273), bottom=(289, 289)
code=35017, textureId=8, prespace=0, width=16, advance=16, top=(289, 273), bottom=(305, 289)
code=35018, textureId=8, prespace=0, width=16, advance=16, top=(305, 273), bottom=(321, 289)
code=35022, textureId=8, prespace=0, width=16, advance=16, top=(321, 273), bottom=(337, 289)
code=35023, textureId=8, prespace=0, width=16, advance=16, top=(337, 273), bottom=(353, 289)
code=35026, textureId=8, prespace=0, width=16, advance=16, top=(353, 273), bottom=(369, 289)
code=35028, textureId=8, prespace=0, width=16, advance=16, top=(369, 273), bottom=(385, 289)
code=35029, textureId=8, prespace=0, width=16, advance=16, top=(385, 273), bottom=(401, 289)
code=35032, textureId=8, prespace=0, width=16, advance=16, top=(401, 273), bottom=(417, 289)
code=35033, textureId=8, prespace=0, width=16, advance=16, top=(417, 273), bottom=(433, 289)
code=35036, textureId=8, prespace=0, width=16, advance=16, top=(433, 273), bottom=(449, 289)
code=35037, textureId=8, prespace=0, width=16, advance=16, top=(449, 273), bottom=(465, 289)
code=35039, textureId=8, prespace=0, width=16, advance=16, top=(465, 273), bottom=(481, 289)
code=35041, textureId=8, prespace=0, width=16, advance=16, top=(481, 273), bottom=(497, 289)
code=35042, textureId=8, prespace=0, width=16, advance=16, top=(1, 289), bottom=(17, 305)
code=35043, textureId=8, prespace=0, width=16, advance=16, top=(17, 289), bottom=(33, 305)
code=35044, textureId=8, prespace=0, width=16, advance=16, top=(33, 289), bottom=(49, 305)
code=35045, textureId=8, prespace=0, width=16, advance=16, top=(49, 289), bottom=(65, 305)
code=35048, textureId=8, prespace=0, width=16, advance=16, top=(65, 289), bottom=(81, 305)
code=35055, textureId=8, prespace=0, width=16, advance=16, top=(81, 289), bottom=(97, 305)
code=35056, textureId=8, prespace=0, width=16, advance=16, top=(97, 289), bottom=(113, 305)
code=35057, textureId=8, prespace=0, width=16, advance=16, top=(113, 289), bottom=(129, 305)
code=35058, textureId=8, prespace=0, width=16, advance=16, top=(129, 289), bottom=(145, 305)
code=35059, textureId=8, prespace=0, width=16, advance=16, top=(145, 289), bottom=(161, 305)
code=35060, textureId=8, prespace=0, width=16, advance=16, top=(161, 289), bottom=(177, 305)
code=35064, textureId=8, prespace=0, width=16, advance=16, top=(177, 289), bottom=(193, 305)
code=35065, textureId=8, prespace=0, width=16, advance=16, top=(193, 289), bottom=(209, 305)
code=35068, textureId=8, prespace=0, width=16, advance=16, top=(209, 289), bottom=(225, 305)
code=35069, textureId=8, prespace=0, width=16, advance=16, top=(225, 289), bottom=(241, 305)
code=35070, textureId=8, prespace=0, width=16, advance=16, top=(241, 289), bottom=(257, 305)
code=35074, textureId=8, prespace=0, width=16, advance=16, top=(257, 289), bottom=(273, 305)
code=35076, textureId=8, prespace=0, width=16, advance=16, top=(273, 289), bottom=(289, 305)
code=35079, textureId=8, prespace=0, width=16, advance=16, top=(289, 289), bottom=(305, 305)
code=35082, textureId=8, prespace=0, width=16, advance=16, top=(305, 289), bottom=(321, 305)
code=35084, textureId=8, prespace=0, width=16, advance=16, top=(321, 289), bottom=(337, 305)
code=35088, textureId=8, prespace=0, width=16, advance=16, top=(337, 289), bottom=(353, 305)
code=35090, textureId=8, prespace=0, width=16, advance=16, top=(353, 289), bottom=(369, 305)
code=35091, textureId=8, prespace=0, width=16, advance=16, top=(369, 289), bottom=(385, 305)
code=35093, textureId=8, prespace=0, width=16, advance=16, top=(385, 289), bottom=(401, 305)
code=35097, textureId=8, prespace=0, width=16, advance=16, top=(401, 289), bottom=(417, 305)
code=35098, textureId=8, prespace=0, width=16, advance=16, top=(417, 289), bottom=(433, 305)
code=35099, textureId=8, prespace=0, width=16, advance=16, top=(433, 289), bottom=(449, 305)
code=35101, textureId=8, prespace=0, width=16, advance=16, top=(449, 289), bottom=(465, 305)
code=35102, textureId=8, prespace=0, width=16, advance=16, top=(465, 289), bottom=(481, 305)
code=35105, textureId=8, prespace=0, width=16, advance=16, top=(481, 289), bottom=(497, 305)
code=35109, textureId=8, prespace=0, width=16, advance=16, top=(1, 305), bottom=(17, 321)
code=35114, textureId=8, prespace=0, width=16, advance=16, top=(17, 305), bottom=(33, 321)
code=35115, textureId=8, prespace=0, width=16, advance=16, top=(33, 305), bottom=(49, 321)
code=35120, textureId=8, prespace=0, width=16, advance=16, top=(49, 305), bottom=(65, 321)
code=35122, textureId=8, prespace=0, width=16, advance=16, top=(65, 305), bottom=(81, 321)
code=35124, textureId=8, prespace=0, width=16, advance=16, top=(81, 305), bottom=(97, 321)
code=35126, textureId=8, prespace=0, width=16, advance=16, top=(97, 305), bottom=(113, 321)
code=35128, textureId=8, prespace=0, width=16, advance=16, top=(113, 305), bottom=(129, 321)
code=35131, textureId=8, prespace=0, width=16, advance=16, top=(129, 305), bottom=(145, 321)
code=35133, textureId=8, prespace=0, width=16, advance=16, top=(145, 305), bottom=(161, 321)
code=35137, textureId=8, prespace=0, width=16, advance=16, top=(161, 305), bottom=(177, 321)
code=35139, textureId=8, prespace=0, width=16, advance=16, top=(177, 305), bottom=(193, 321)
code=35140, textureId=8, prespace=0, width=16, advance=16, top=(193, 305), bottom=(209, 321)
code=35148, textureId=8, prespace=0, width=16, advance=16, top=(209, 305), bottom=(225, 321)
code=35149, textureId=8, prespace=0, width=16, advance=16, top=(225, 305), bottom=(241, 321)
code=35158, textureId=8, prespace=0, width=16, advance=16, top=(241, 305), bottom=(257, 321)
code=35166, textureId=8, prespace=0, width=16, advance=16, top=(257, 305), bottom=(273, 321)
code=35167, textureId=8, prespace=0, width=16, advance=16, top=(273, 305), bottom=(289, 321)
code=35168, textureId=8, prespace=0, width=16, advance=16, top=(289, 305), bottom=(305, 321)
code=35172, textureId=8, prespace=0, width=16, advance=16, top=(305, 305), bottom=(321, 321)
code=35174, textureId=8, prespace=0, width=16, advance=16, top=(321, 305), bottom=(337, 321)
code=35178, textureId=8, prespace=0, width=16, advance=16, top=(337, 305), bottom=(353, 321)
code=35180, textureId=8, prespace=0, width=16, advance=16, top=(353, 305), bottom=(369, 321)
code=35181, textureId=8, prespace=0, width=16, advance=16, top=(369, 305), bottom=(385, 321)
code=35183, textureId=8, prespace=0, width=16, advance=16, top=(385, 305), bottom=(401, 321)
code=35186, textureId=8, prespace=0, width=16, advance=16, top=(401, 305), bottom=(417, 321)
code=35188, textureId=8, prespace=0, width=16, advance=16, top=(417, 305), bottom=(433, 321)
code=35191, textureId=8, prespace=0, width=16, advance=16, top=(433, 305), bottom=(449, 321)
code=35195, textureId=8, prespace=0, width=16, advance=16, top=(449, 305), bottom=(465, 321)
code=35198, textureId=8, prespace=0, width=16, advance=16, top=(465, 305), bottom=(481, 321)
code=35199, textureId=8, prespace=0, width=16, advance=16, top=(481, 305), bottom=(497, 321)
code=35201, textureId=8, prespace=0, width=16, advance=16, top=(1, 321), bottom=(17, 337)
code=35203, textureId=8, prespace=0, width=16, advance=16, top=(17, 321), bottom=(33, 337)
code=35206, textureId=8, prespace=0, width=16, advance=16, top=(33, 321), bottom=(49, 337)
code=35207, textureId=8, prespace=0, width=16, advance=16, top=(49, 321), bottom=(65, 337)
code=35208, textureId=8, prespace=0, width=16, advance=16, top=(65, 321), bottom=(81, 337)
code=35210, textureId=8, prespace=0, width=16, advance=16, top=(81, 321), bottom=(97, 337)
code=35211, textureId=8, prespace=0, width=16, advance=16, top=(97, 321), bottom=(113, 337)
code=35215, textureId=8, prespace=0, width=16, advance=16, top=(113, 321), bottom=(129, 337)
code=35219, textureId=8, prespace=0, width=16, advance=16, top=(129, 321), bottom=(145, 337)
code=35222, textureId=8, prespace=0, width=16, advance=16, top=(145, 321), bottom=(161, 337)
code=35223, textureId=8, prespace=0, width=16, advance=16, top=(161, 321), bottom=(177, 337)
code=35224, textureId=8, prespace=0, width=16, advance=16, top=(177, 321), bottom=(193, 337)
code=35226, textureId=8, prespace=0, width=16, advance=16, top=(193, 321), bottom=(209, 337)
code=35228, textureId=8, prespace=0, width=16, advance=16, top=(209, 321), bottom=(225, 337)
code=35233, textureId=8, prespace=0, width=16, advance=16, top=(225, 321), bottom=(241, 337)
code=35238, textureId=8, prespace=0, width=16, advance=16, top=(241, 321), bottom=(257, 337)
code=35239, textureId=8, prespace=0, width=16, advance=16, top=(257, 321), bottom=(273, 337)
code=35241, textureId=8, prespace=0, width=16, advance=16, top=(273, 321), bottom=(289, 337)
code=35242, textureId=8, prespace=0, width=16, advance=16, top=(289, 321), bottom=(305, 337)
code=35244, textureId=8, prespace=0, width=16, advance=16, top=(305, 321), bottom=(321, 337)
code=35247, textureId=8, prespace=0, width=16, advance=16, top=(321, 321), bottom=(337, 337)
code=35250, textureId=8, prespace=0, width=16, advance=16, top=(337, 321), bottom=(353, 337)
code=35251, textureId=8, prespace=0, width=16, advance=16, top=(353, 321), bottom=(369, 337)
code=35258, textureId=8, prespace=0, width=16, advance=16, top=(369, 321), bottom=(385, 337)
code=35261, textureId=8, prespace=0, width=16, advance=16, top=(385, 321), bottom=(401, 337)
code=35263, textureId=8, prespace=0, width=16, advance=16, top=(401, 321), bottom=(417, 337)
code=35264, textureId=8, prespace=0, width=16, advance=16, top=(417, 321), bottom=(433, 337)
code=35265, textureId=8, prespace=0, width=16, advance=16, top=(433, 321), bottom=(449, 337)
code=35266, textureId=8, prespace=0, width=16, advance=16, top=(449, 321), bottom=(465, 337)
code=35268, textureId=8, prespace=0, width=16, advance=16, top=(465, 321), bottom=(481, 337)
code=35269, textureId=8, prespace=0, width=16, advance=16, top=(481, 321), bottom=(497, 337)
code=35270, textureId=8, prespace=0, width=16, advance=16, top=(1, 337), bottom=(17, 353)
code=35271, textureId=8, prespace=0, width=16, advance=16, top=(17, 337), bottom=(33, 353)
code=35272, textureId=8, prespace=0, width=16, advance=16, top=(33, 337), bottom=(49, 353)
code=35273, textureId=8, prespace=0, width=16, advance=16, top=(49, 337), bottom=(65, 353)
code=35274, textureId=8, prespace=0, width=16, advance=16, top=(65, 337), bottom=(81, 353)
code=35275, textureId=8, prespace=0, width=16, advance=16, top=(81, 337), bottom=(97, 353)
code=35276, textureId=8, prespace=0, width=16, advance=16, top=(97, 337), bottom=(113, 353)
code=35278, textureId=8, prespace=0, width=16, advance=16, top=(113, 337), bottom=(129, 353)
code=35279, textureId=8, prespace=0, width=16, advance=16, top=(129, 337), bottom=(145, 353)
code=35280, textureId=8, prespace=0, width=16, advance=16, top=(145, 337), bottom=(161, 353)
code=35281, textureId=8, prespace=0, width=16, advance=16, top=(161, 337), bottom=(177, 353)
code=35282, textureId=8, prespace=0, width=16, advance=16, top=(177, 337), bottom=(193, 353)
code=35284, textureId=8, prespace=0, width=16, advance=16, top=(193, 337), bottom=(209, 353)
code=35286, textureId=8, prespace=0, width=16, advance=16, top=(209, 337), bottom=(225, 353)
code=35290, textureId=8, prespace=0, width=16, advance=16, top=(225, 337), bottom=(241, 353)
code=35292, textureId=8, prespace=0, width=16, advance=16, top=(241, 337), bottom=(257, 353)
code=35293, textureId=8, prespace=0, width=16, advance=16, top=(257, 337), bottom=(273, 353)
code=35294, textureId=8, prespace=0, width=16, advance=16, top=(273, 337), bottom=(289, 353)
code=35299, textureId=8, prespace=0, width=16, advance=16, top=(289, 337), bottom=(305, 353)
code=35301, textureId=8, prespace=0, width=16, advance=16, top=(305, 337), bottom=(321, 353)
code=35302, textureId=8, prespace=0, width=16, advance=16, top=(321, 337), bottom=(337, 353)
code=35303, textureId=8, prespace=0, width=16, advance=16, top=(337, 337), bottom=(353, 353)
code=35307, textureId=8, prespace=0, width=16, advance=16, top=(353, 337), bottom=(369, 353)
code=35311, textureId=8, prespace=0, width=16, advance=16, top=(369, 337), bottom=(385, 353)
code=35315, textureId=8, prespace=0, width=16, advance=16, top=(385, 337), bottom=(401, 353)
code=35316, textureId=8, prespace=0, width=16, advance=16, top=(401, 337), bottom=(417, 353)
code=35320, textureId=8, prespace=0, width=16, advance=16, top=(417, 337), bottom=(433, 353)
code=35324, textureId=8, prespace=0, width=16, advance=16, top=(433, 337), bottom=(449, 353)
code=35328, textureId=8, prespace=0, width=16, advance=16, top=(449, 337), bottom=(465, 353)
code=35330, textureId=8, prespace=0, width=16, advance=16, top=(465, 337), bottom=(481, 353)
code=35331, textureId=8, prespace=0, width=16, advance=16, top=(481, 337), bottom=(497, 353)
code=35335, textureId=8, prespace=0, width=16, advance=16, top=(1, 353), bottom=(17, 369)
code=35336, textureId=8, prespace=0, width=16, advance=16, top=(17, 353), bottom=(33, 369)
code=35338, textureId=8, prespace=0, width=16, advance=16, top=(33, 353), bottom=(49, 369)
code=35340, textureId=8, prespace=0, width=16, advance=16, top=(49, 353), bottom=(65, 369)
code=35342, textureId=8, prespace=0, width=16, advance=16, top=(65, 353), bottom=(81, 369)
code=35343, textureId=8, prespace=0, width=16, advance=16, top=(81, 353), bottom=(97, 369)
code=35344, textureId=8, prespace=0, width=16, advance=16, top=(97, 353), bottom=(113, 369)
code=35345, textureId=8, prespace=0, width=16, advance=16, top=(113, 353), bottom=(129, 369)
code=35347, textureId=8, prespace=0, width=16, advance=16, top=(129, 353), bottom=(145, 369)
code=35349, textureId=8, prespace=0, width=16, advance=16, top=(145, 353), bottom=(161, 369)
code=35350, textureId=8, prespace=0, width=16, advance=16, top=(161, 353), bottom=(177, 369)
code=35351, textureId=8, prespace=0, width=16, advance=16, top=(177, 353), bottom=(193, 369)
code=35352, textureId=8, prespace=0, width=16, advance=16, top=(193, 353), bottom=(209, 369)
code=35355, textureId=8, prespace=0, width=16, advance=16, top=(209, 353), bottom=(225, 369)
code=35357, textureId=8, prespace=0, width=16, advance=16, top=(225, 353), bottom=(241, 369)
code=35359, textureId=8, prespace=0, width=16, advance=16, top=(241, 353), bottom=(257, 369)
code=35362, textureId=8, prespace=0, width=16, advance=16, top=(257, 353), bottom=(273, 369)
code=35363, textureId=8, prespace=0, width=16, advance=16, top=(273, 353), bottom=(289, 369)
code=35365, textureId=8, prespace=0, width=16, advance=16, top=(289, 353), bottom=(305, 369)
code=35370, textureId=8, prespace=0, width=16, advance=16, top=(305, 353), bottom=(321, 369)
code=35373, textureId=8, prespace=0, width=16, advance=16, top=(321, 353), bottom=(337, 369)
code=35377, textureId=8, prespace=0, width=16, advance=16, top=(337, 353), bottom=(353, 369)
code=35379, textureId=8, prespace=0, width=16, advance=16, top=(353, 353), bottom=(369, 369)
code=35380, textureId=8, prespace=0, width=16, advance=16, top=(369, 353), bottom=(385, 369)
code=35382, textureId=8, prespace=0, width=16, advance=16, top=(385, 353), bottom=(401, 369)
code=35386, textureId=8, prespace=0, width=16, advance=16, top=(401, 353), bottom=(417, 369)
code=35387, textureId=8, prespace=0, width=16, advance=16, top=(417, 353), bottom=(433, 369)
code=35388, textureId=8, prespace=0, width=16, advance=16, top=(433, 353), bottom=(449, 369)
code=35390, textureId=8, prespace=0, width=16, advance=16, top=(449, 353), bottom=(465, 369)
code=35393, textureId=8, prespace=0, width=16, advance=16, top=(465, 353), bottom=(481, 369)
code=35398, textureId=8, prespace=0, width=16, advance=16, top=(481, 353), bottom=(497, 369)
code=35400, textureId=8, prespace=0, width=16, advance=16, top=(1, 369), bottom=(17, 385)
code=35408, textureId=8, prespace=0, width=16, advance=16, top=(17, 369), bottom=(33, 385)
code=35409, textureId=8, prespace=0, width=16, advance=16, top=(33, 369), bottom=(49, 385)
code=35410, textureId=8, prespace=0, width=16, advance=16, top=(49, 369), bottom=(65, 385)
code=35412, textureId=8, prespace=0, width=16, advance=16, top=(65, 369), bottom=(81, 385)
code=35413, textureId=8, prespace=0, width=16, advance=16, top=(81, 369), bottom=(97, 385)
